name,node_id,physical_node_id,x_coord,y_coord,route_type,route_id,node_type,directed_route_id,directed_service_id,zone_id,agency_name,geometry,terminal_flag,ctrl_type,agent_type
1190,1000194,1000194,-111.84746,41.68455,3,12,stop,,,,Cache Valley Transit District,POINT (-111.84746 41.68455),0,,
1191,1000195,1000195,-111.84748,41.68256,3,12,stop,,,,Cache Valley Transit District,POINT (-111.84748 41.68256),0,,
1192,1000196,1000196,-111.8473,41.6793,3,12,stop,,,,Cache Valley Transit District,POINT (-111.8473 41.6793),0,,
1193,1000197,1000197,-111.845157,41.676144,3,12,stop,,,,Cache Valley Transit District,POINT (-111.845157 41.676144),1,,
1194,1000198,1000198,-111.847643,41.674984,3,12,stop,,,,Cache Valley Transit District,POINT (-111.847643 41.674984),0,,
1195,1000199,1000199,-111.85629,41.67506,3,12,stop,,,,Cache Valley Transit District,POINT (-111.85629 41.67506),0,,
1196,1000200,1000200,-111.857759,41.679473,3,12,stop,,,,Cache Valley Transit District,POINT (-111.857759 41.679473),0,,
1199,1000201,1000201,-111.834031,41.684928,3,18,stop,,,,Cache Valley Transit District,POINT (-111.834031 41.684928),0,,
1201,1000202,1000202,-111.85973,41.68903,3,12,stop,,,,Cache Valley Transit District,POINT (-111.85973 41.68903),0,,
1202,1000203,1000203,-111.865103,41.689453,3,12,stop,,,,Cache Valley Transit District,POINT (-111.865103 41.689453),0,,
1203,1000204,1000204,-111.85582,41.70178,3,12,stop,,,,Cache Valley Transit District,POINT (-111.85582 41.70178),0,,
1204,1000205,1000205,-111.857971,41.70381,3,12,stop,,,,Cache Valley Transit District,POINT (-111.857971 41.70381),0,,
1205,1000206,1000206,-111.847311,41.702782,3,12,stop,,,,Cache Valley Transit District,POINT (-111.847311 41.702782),0,,
1206,1000207,1000207,-111.841065,41.704203,3,12,stop,,,,Cache Valley Transit District,POINT (-111.841065 41.704203),0,,
1207,1000208,1000208,-111.8412,41.70765,3,12,stop,,,,Cache Valley Transit District,POINT (-111.8412 41.70765),0,,
1208,1000209,1000209,-111.839401,41.709669,3,12,stop,,,,Cache Valley Transit District,POINT (-111.839401 41.709669),0,,
1211,1000210,1000210,-111.835123,41.719787,3,16,stop,,,,Cache Valley Transit District,POINT (-111.835123 41.719787),0,,
1212,1000211,1000211,-111.834986,41.724425,3,16,stop,,,,Cache Valley Transit District,POINT (-111.834986 41.724425),0,,
1213,1000212,1000212,-111.834772,41.732429,3,16,stop,,,,Cache Valley Transit District,POINT (-111.834772 41.732429),0,,
1214,1000213,1000213,-111.83469,41.73672,3,16,stop,,,,Cache Valley Transit District,POINT (-111.83469 41.73672),0,,
1215,1000214,1000214,-111.804202,41.757811,3,14,stop,,,,Cache Valley Transit District,POINT (-111.804202 41.757811),0,,
1216,1000215,1000215,-111.804269,41.7617,3,14,stop,,,,Cache Valley Transit District,POINT (-111.804269 41.7617),0,,
1217,1000216,1000216,-111.804454,41.768322,3,14,stop,,,,Cache Valley Transit District,POINT (-111.804454 41.768322),0,,
1218,1000217,1000217,-111.806387,41.769403,3,14,stop,,,,Cache Valley Transit District,POINT (-111.806387 41.769403),0,,
1219,1000218,1000218,-111.813341,41.772523,3,14,stop,,,,Cache Valley Transit District,POINT (-111.813341 41.772523),0,,
1220,1000219,1000219,-111.813208,41.77738,3,14,stop,,,,Cache Valley Transit District,POINT (-111.813208 41.77738),0,,
